userid,foodid
4907, 81 107 61 110 1 235 442 224 38 577 2994 212 80 4 354 1022 272 384 914 1989
4908, 110 67 224 192 133 4 69 104 212 322 435 530 2 213 261 166 114 284 369 105
4914, 81 83 4 178 173 168 530 309 369 105 839 125 396 284 129 232 244 404 38 437
4915, 139 80 192 117 133 173 83 294 2 104 166 168 114 369 73 213 442 382 232 402
4916, 110 47 133 83 178 173 2 322 137 435 168 369 396 284 232 22 244 404 382 529
4919, 25 80 61 110 230 67 224 192 83 69 4 167 178 173 212 1 104 2 322 395
9012, 34 42 41 67 117 192 47 69 4 167 178 294 212 1 577 104 395 137 435 168
4922, 107 42 19 230 67 47 224 173 178 294 395 435 166 1 104 213 322 261 137 530
4923, 80 81 67 117 192 2 322 137 168 530 309 114 213 105 839 125 396 129 232 442
4925, 25 107 81 41 192 167 294 435 173 166 395 213 137 322 530 104 807 168 369 396
4927, 107 42 19 61 230 178 133 212 4 435 1 105 261 213 137 530 104 807 38 168
4931, 47 167 173 294 530 166 309 369 114 213 839 125 396 284 129 22 404 5 185 53
4933, 42 81 117 224 133 69 4 173 577 322 395 137 435 168 530 261 369 194 213 105
3553, 41 67 117 192 69 83 1 2 322 530 166 168 194 839 213 396 244 442 185 38
4938, 34 42 102 67 69 178 47 117 577 1 173 309 261 137 322 104 38 369 396 284
4942, 102 230 192 69 178 47 133 83 167 104 137 369 261 105 839 213 382 22 232 129
4945, 83 294 1 322 168 530 166 194 213 105 125 396 73 272 284 232 22 244 382 5
4950, 81 230 178 173 294 1 530 213 194 105 73 396 232 284 22 404 506 442 382 807
4921, 125 69 451 102 110 61 192 212 166 384 294 435 577 530 117 261 225 173 256 97
4953, 25 107 102 4 178 173 1 2 435 168 530 261 194 114 839 125 232 442 22 382
4956, 139 69 212 178 322 104 396 168 369 404 442 225 38 807 232 437 129 162 5 506
4960, 42 117 133 178 173 294 577 322 137 166 309 369 194 839 125 396 73 284 129 442
4964, 41 230 117 224 192 133 294 212 1 104 322 137 435 261 309 194 213 105 839 125
4968, 107 117 192 133 167 173 104 2 395 261 213 125 284 129 442 22 244 529 5 185
4969, 294 577 173 166 137 114 530 104 807 38 272 839 129 604 459 232 53 402 404 5
4970, 41 230 47 4 1 2 395 435 530 309 322 166 369 194 213 839 125 129 272 442
4972, 81 61 110 230 224 212 117 167 4 294 577 435 173 395 105 261 213 137 114 322
4976, 1162 2910 800 41 107 4709 3210 80 25 110 2905 604 435 152 212 117 369 244 449 382
4980, 117 224 47 4 178 1 577 104 530 309 213 839 73 284 129 232 22 404 382 529
4981, 577 530 322 168 137 839 396 129 442 382 404 38 53 97 86 76 459 636 763 162
4989, 1191 701 425 449 114 841 129 4944 19 294 807 811 741 764 669 2340 2826 117 4126 839
4990, 107 80 110 117 224 192 133 83 173 577 322 530 166 114 213 105 839 396 73 284
4995, 34 81 212 230 167 294 530 114 213 261 322 105 104 839 369 129 68 807 5 76
4997, 25 107 117 69 173 212 1 104 2 322 137 435 261 194 839 396 73 272 129 232
4999, 42 230 67 117 224 47 83 69 4 167 178 173 577 104 2 322 395 137 168 530
5004, 821 107 2250 3692 167 81 5078 306 437 977 4227 1930 5 4835 5152 4665 909 244 787 61
5014, 19 81 61 230 192 1 577 168 369 213 839 125 272 232 404 397 86 124 459 225
5015, 41 117 224 69 178 173 1 322 137 168 530 166 261 369 114 213 105 839 396 73
5017, 107 42 61 230 67 192 69 4 294 1 577 137 530 261 194 396 73 129 442 404
5018, 67 133 173 294 2 322 261 369 194 114 125 396 73 272 232 442 244 185 53 437
5020, 61 41 102 110 4 117 69 1 212 173 435 577 530 322 309 395 194 369 114 105
5025, 224 133 69 173 577 104 2 395 137 435 261 309 194 114 839 73 272 284 232 22
5033, 107 102 80 110 192 4 178 69 117 47 133 212 1 83 294 530 577 137 194 395
5035, 25 224 4 178 173 294 322 137 104 261 395 114 369 194 404 38 272 22 506 244
5043, 139 41 117 69 4 173 212 1 577 322 395 435 168 530 166 114 839 125 73 272
5049, 34 102 67 117 192 47 69 167 173 212 577 137 530 166 261 309 369 194 105 125
5055, 25 41 110 67 224 167 294 2 395 435 530 309 322 166 137 261 369 114 839 73
5059, 69 167 322 137 530 166 261 309 213 125 73 272 442 5 53 162 763 86 124 118
5064, 25 107 42 19 41 81 61 230 67 192 47 69 4 178 173 294 212 1 577 104
5082, 80 230 133 69 178 173 212 577 2 322 395 166 261 369 213 839 125 396 272 284
5083, 139 41 61 67 178 4 167 83 173 104 212 577 137 1 213 261 166 395 168 284
5084, 230 577 4 402 73 167 114 395 22 105 168 382 369 384 232 807 52 696 528 265
5096, 841 42 2 192 81 395 3739 173 722 167 577 696 178 741 459 1 435 168 436 309
5100, 25 80 42 173 81 162 435 539 194 212 118 574 192 2 506 294 302 272 530 67
5102, 25 41 81 110 230 67 117 224 192 69 4 167 173 294 212 1 577 104 2 395
8899, 25 107 80 81 117 69 133 83 47 212 167 173 1 395 104 194 2 168 261 435
5111, 80 192 133 173 212 294 2 577 435 166 369 213 105 396 73 272 232 442 506 244
5115, 139 107 41 230 117 173 212 104 322 137 168 530 369 114 105 125 396 73 284 129
5118, 230 47 83 178 173 1 577 2 395 213 125 396 442 382 529 185 53 97 162 459
5119, 173 395 261 114 272 284 232 442 185 53 807 97 402 162 763 86 459 696 76 225
5121, 230 178 294 212 322 137 435 168 369 194 839 125 73 22 244 404 382 529 506 38
5123, 107 80 230 47 1 133 212 294 173 104 577 137 322 309 168 369 261 105 839 213
5131, 47 83 69 167 178 1 104 2 322 530 213 105 839 129 404 382 529 5 185 53
5135, 117 224 47 83 69 4 167 178 294 212 2 322 395 168 166 309 213 105 839 125
5142, 41 212 168 166 309 369 194 105 272 529 185 53 763 124 225 604 48 636 419 757
9050, 1316 2361 750 4063 4927 1793 1771 4797 4051 4549 3559 797 2682 5506 5514 3794 3906 5520 2852 997
5153, 107 42 67 117 224 192 178 173 294 212 1 577 104 2 137 435 530 261 309 194
9051, 139 81 107 19 80 213 117 212 167 284 173 67 137 1095 506 104 22 382 395 369
5156, 25 107 80 224 192 133 173 294 212 1 577 104 2 395 530 166 261 369 114 213
5158, 42 41 80 81 110 173 2 322 137 435 369 194 114 105 839 232 442 22 404 382
5164, 126 807 1134 321 2 265 81 5391 396 166 19 25 577 1474 839 477 1847 133 3765 1162
5180, 102 230 67 224 294 435 1 395 125 261 137 530 38 839 442 22 73 232 402 5
5181, 107 133 47 224 83 167 178 1 577 322 2 530 435 166 194 114 105 125 129 396
5182, 42 67 83 4 178 173 212 1 104 322 530 168 137 395 435 369 194 114 839 396
5185, 230 117 192 47 83 167 294 104 168 309 114 396 22 404 529 53 437 402 86 459
5186, 18 81 2 67 294 117 167 110 1 577 47 212 173 192 807 83 404 530 402 105
5188, 110 83 173 294 577 104 2 322 395 114 213 396 73 232 244 5 506 53 807 97
5191, 69 178 294 395 168 530 261 309 232 22 404 382 529 185 38 53 807 402 86 604
5193, 42 80 224 192 178 4 69 104 322 2 213 395 168 114 284 369 105 839 194 129
5198, 107 61 67 117 47 69 4 178 1 104 2 435 168 530 114 105 839 396 73 284
5199, 110 224 192 47 83 178 212 1 104 395 137 435 261 369 114 396 272 232 442 22
5204, 963 2229 530 230 114 992 384 396 105 125 577 451 62 2 201 369 22 402 995 86
5206, 80 47 133 69 178 1 104 435 168 166 261 369 114 105 839 125 396 232 442 22
5217, 19 102 81 117 224 47 69 178 294 1 577 2 137 435 530 309 114 396 284 232
9062, 80 81 117 192 47 178 104 2 322 168 166 309 194 114 213 105 839 396 73 284
5226, 41 110 230 117 224 192 47 83 178 2 137 168 530 166 309 213 839 125 396 272
9063, 1598 2 1963 425 81 80 102 67 1162 105 133 369 763 530 5 382 449 185 232 173
5229, 41 61 192 47 133 83 69 294 212 577 104 395 137 166 261 309 369 194 114 105
5235, 117 167 294 47 4 2 435 114 309 261 38 137 105 104 168 369 284 396 68 807
5240, 107 61 230 67 117 224 192 83 69 167 294 212 1 577 104 2 322 395 137 435
5244, 41 81 230 117 47 83 4 167 212 2 435 168 261 309 369 194 114 213 839 125
5246, 107 41 61 224 117 294 577 1 173 194 309 105 114 807 168 369 396 129 442 22
5251, 61 47 133 4 104 2 137 168 309 213 105 73 129 232 22 244 404 382 529 185
5252, 42 81 19 230 4 67 224 192 294 178 133 69 978 162 322 105 284 419 1335 2
5254, 81 110 67 133 83 69 294 395 435 530 166 261 309 369 194 125 73 272 284 129
5258, 243 5088 325 4697 2565 3094 1401 2536 2487 365 220 558 3396 3700 1073 311 374 4846 2076 3296
5261, 34 42 19 61 230 67 47 294 212 1 577 2 395 137 435 168 530 166 309 194
5262, 42 107 19 61 81 110 230 69 192 178 212 167 1 530 435 2 322 137 166 261
5267, 34 107 42 19 80 81 61 224 192 47 133 4 178 173 294 1 104 2 322 435
5269, 117 224 192 47 133 69 4 167 294 1 577 2 322 395 137 435 168 530 309 369
5270, 42 61 67 117 224 192 133 83 69 167 173 212 1 577 104 2 322 395 435 168
5273, 107 41 192 47 83 167 173 294 212 577 2 395 168 261 369 194 114 213 105 396
5275, 107 110 230 69 4 294 1 104 2 322 435 168 530 261 369 194 114 213 396 73
5277, 107 19 61 230 67 47 224 173 294 1 395 435 322 168 137 261 839 129 284 232
5280, 67 117 173 294 212 577 166 194 114 105 839 38 807 97 86 124 696 225 636 419
5281, 42 102 110 192 69 212 435 1 166 395 309 105 125 261 137 114 807 396 284 839
5282, 42 102 230 67 224 83 1 577 104 322 2 168 435 166 261 369 114 125 232 272
5283, 42 41 102 81 230 67 192 83 133 294 435 2 395 194 322 137 309 73 114 105
5284, 110 117 224 192 47 83 167 173 294 212 577 2 322 137 435 168 166 309 369 194
5286, 139 61 224 133 83 173 1 577 104 2 322 395 168 530 166 261 369 194 114 125
5288, 81 61 230 67 117 83 69 178 173 294 1 577 104 2 395 137 435 530 261 194
5290, 61 230 117 224 167 178 294 104 322 105 839 125 284 442 244 38 97 402 397 763
9075, 645 19 194 81 353 224 114 212 294 530 178 2 309 225 230 453 368 604 443 442
5300, 25 61 192 47 83 69 167 212 1 577 104 2 395 137 435 530 166 309 114 213
5302, 19 110 230 178 133 167 294 435 1 173 194 309 114 530 104 807 38 168 369 396
5305, 117 133 83 167 178 2 137 435 369 213 105 839 125 284 232 22 404 382 529 185
5307, 61 230 117 192 69 167 294 212 1 137 168 530 166 261 309 114 213 396 284 129
5314, 102 81 110 133 83 294 1 577 137 435 168 309 194 232 244 404 382 529 5 185
5315, 61 67 192 133 69 173 212 1 2 104 309 322 194 213 105 73 129 272 232 442
5316, 41 192 69 133 212 4 294 577 194 395 137 530 807 369 396 272 839 604 442 73
5318, 25 80 110 117 192 4 47 133 83 167 173 294 1 530 2 577 166 395 369 194
5320, 133 83 577 2 395 137 261 369 194 213 284 382 53 807 397 162 763 459 696 76
5325, 19 117 192 47 83 4 178 212 2 309 194 114 213 105 73 129 232 442 22 244
5328, 19 80 230 4 167 194 2 168 173 53 395 137 104 261 369 322 396 272 284 839
9080, 212 577 104 2 168 369 213 105 839 272 129 232 442 244 5 185 38 807 97 397
5330, 19 41 80 102 61 224 133 83 69 167 212 1 104 2 137 435 168 530 166 261
5335, 117 47 4 1 104 166 114 105 272 129 232 22 382 437 97 397 162 763 86 124
5341, 139 80 117 47 133 83 167 173 294 104 2 137 168 369 213 839 129 232 22 244
5342, 41 230 47 69 4 83 178 2 435 577 530 137 104 322 168 213 395 105 261 369
5344, 81 192 69 104 2 435 168 530 309 114 839 125 396 272 22 244 382 185 38 807
5347, 19 41 102 230 67 69 4 167 173 1 2 166 261 309 369 125 284 129 442 22
9085, 67 69 173 294 577 395 137 530 166 369 125 73 129 442 5 506 38 807 437 397
5363, 34 110 230 117 192 47 133 83 167 173 322 137 168 530 194 213 839 396 272 284
5365, 34 69 294 212 395 168 530 309 194 125 396 73 272 382 5 506 807 86 76 636
9087, 61 80 47 117 173 104 192 530 69 168 114 309 171 22 669 506 244 404 105 97
5372, 80 110 67 133 83 167 178 173 104 2 395 137 168 530 166 261 309 369 194 213
5374, 42 41 110 224 192 47 4 167 212 104 2 322 395 137 435 530 166 261 114 213
5376, 117 47 69 294 104 322 395 137 435 168 530 261 114 105 839 125 396 73 272 284
5380, 61 69 4 167 1 2 435 168 530 261 114 73 22 185 38 807 437 402 459 696
5382, 224 178 294 212 1 104 2 322 137 435 166 261 369 114 396 73 272 284 129 232
5386, 3380 3822 2898 2580 3150 747 3732 2391 4470 2012 2886 915 1214 2415 307 4866 2338 2073 4450 670
5387, 117 224 192 69 83 178 294 1 577 2 395 261 839 114 105 125 396 404 382 272
5388, 61 102 80 230 67 224 4 117 69 133 173 435 104 577 530 2 137 322 395 114
5392, 42 19 67 117 224 192 133 69 4 167 294 212 1 577 395 137 435 168 530 309
5396, 3674 3936 210 1527 114 38 83 272 216 369 167 194 212 294 1279 162 530 82 166 528
5397, 67 173 294 212 435 261 395 168 114 369 309 129 73 529 244 185 125 162 402 53
5400, 42 81 67 224 4 167 322 395 137 168 166 213 105 396 129 232 244 382 529 5
5401, 178 294 1 577 2 137 435 530 166 309 194 396 73 284 22 244 529 185 506 53
5405, 19 80 102 110 224 47 133 69 167 173 212 1 577 2 322 395 168 530 309 369
5406, 230 173 133 69 83 167 178 294 104 1 577 2 435 530 166 261 309 114 213 73
5407, 107 41 80 61 67 224 47 4 173 294 1 104 322 395 137 166 261 194 213 105
5408, 19 81 117 224 133 83 69 294 1 104 322 137 168 166 261 309 114 213 105 839
5416, 81 61 67 69 4 178 1 2 435 309 114 105 839 125 272 232 442 404 38 807
5419, 110 192 83 224 47 117 435 105 125 213 137 322 104 807 38 168 369 396 272 284
5428, 25 107 102 80 110 230 117 192 133 167 173 435 104 577 530 322 168 369 166 261
5429, 67 224 192 133 69 167 178 2 322 395 137 168 166 261 309 194 839 73 272 284
5432, 25 107 42 19 67 117 224 47 173 212 104 137 435 530 105 839 125 73 232 442
5434, 41 80 83 47 212 117 294 577 1 173 166 395 105 261 137 322 530 807 38 168
5436, 41 80 230 117 192 167 178 1 104 168 530 369 194 213 105 396 73 284 232 442
5438, 25 81 41 102 80 61 110 192 230 69 83 224 47 133 212 167 577 435 1 173
5445, 1780 224 34 382 5435 192 294 42 710 4 110 147 3488 213 19 108 404 839 530 1474
5451, 42 110 230 117 224 47 133 178 173 294 212 104 2 322 395 435 168 530 369 114
5452, 107 41 81 80 110 67 224 192 69 133 212 294 435 577 395 2 104 309 166 114
5454, 107 61 67 47 69 178 294 1 2 395 435 309 194 114 125 396 73 272 284 442
5455, 34 42 41 61 110 67 192 133 4 167 173 294 212 1 104 2 322 395 435 168
5457, 19 67 117 224 192 83 69 4 178 173 294 212 1 104 395 435 261 194 105 125
5461, 34 19 80 61 67 117 133 294 212 104 2 395 435 166 261 194 105 125 396 73
5463, 4 2 322 137 435 369 125 396 73 442 244 404 529 5 185 38 53 807 97 397
9104, 41 80 110 224 133 83 167 178 173 294 577 104 2 395 168 530 166 369 114 105
5476, 25 41 102 230 117 224 83 69 212 1 577 2 137 168 530 166 261 309 194 114
5483, 19 230 67 117 192 69 4 178 294 212 1 577 104 2 395 137 435 261 309 369
5490, 107 19 117 224 192 167 173 212 104 322 137 435 530 166 261 369 194 114 213 105
5492, 81 117 47 133 83 178 104 2 137 168 309 213 839 125 396 73 129 232 442 22
5497, 81 67 192 69 167 178 212 294 1 2 577 309 168 137 194 213 73 442 22 382
5498, 19 67 117 167 212 1 137 435 168 309 114 213 105 839 125 396 272 129 232 442
5499, 230 67 83 577 137 435 261 194 396 272 232 244 404 382 5 185 506 38 437 97
5500, 19 117 133 83 4 2 322 168 194 396 129 232 442 244 404 382 529 506 53 437
5502, 102 81 61 67 224 47 167 178 173 212 577 2 395 168 530 166 261 114 839 125
5510, 19 117 83 1 2 137 168 530 166 309 213 105 125 129 22 404 382 5 185 38
5511, 104 168 105 382 5 185 437 397 763 124 459 76 48 65 669 171 882 449 32 6
5513, 102 81 61 67 224 133 83 1 2 137 435 530 166 309 194 114 396 73 272 22
5517, 178 4 192 67 294 133 530 83 137 1 213 322 2 212 839 284 129 577 437 185
5524, 41 81 61 192 47 69 212 104 322 435 168 530 166 213 105 839 125 396 73 284
5525, 41 110 117 47 133 83 69 167 294 104 2 322 137 261 369 213 105 839 125 396
5527, 41 80 133 83 4 173 322 137 369 213 839 129 442 244 404 529 5 185 38 53
5528, 107 61 110 133 4 173 104 2 395 261 309 369 194 396 272 284 129 232 442 22
5529, 19 81 178 4 167 294 104 435 530 577 137 1 213 395 168 114 309 839 382 22
5534, 19 102 178 167 322 435 530 577 137 261 166 395 284 105 129 382 73 529 396 185
5542, 110 230 117 167 178 1 322 137 261 309 194 114 213 73 284 232 442 22 382 38
5544, 1037 69 487 4 228 225 577 294 384 376 443 396 451 406 117 152 5128 230 1315 626
5548, 102 67 133 69 4 167 294 212 1 2 395 530 166 261 309 194 213 105 125 396
5550, 102 61 230 117 47 167 173 1 2 530 166 194 114 73 272 404 382 185 38 807
5554, 80 83 224 173 309 125 137 114 104 807 168 369 396 839 129 22 459 232 53 382
5567, 19 80 69 167 212 104 435 168 166 309 194 114 125 396 272 284 442 22 244 5
5571, 25 80 230 117 224 192 47 69 4 167 178 173 294 1 577 395 137 435 168 530
5576, 1561 2558 3302 216 302 500 4903 5424 4862 328 1524 4536 315 1536 542 3934 3176 4654 3670 3460
5593, 1589 4928 2019 4085 4063 2725 375 5105 719 494 67 3542 2671 425 194 4993 2035 2705 1 3829
5597, 34 117 47 83 178 173 1 2 137 435 168 166 213 396 73 284 129 244 529 5
5598, 25 117 224 167 577 137 530 261 105 839 125 396 73 129 232 442 22 244 404 382
9125, 42 230 47 104 322 168 166 213 839 284 22 404 382 529 5 185 807 437 402 397
5601, 42 19 81 61 192 47 4 178 1 2 530 839 125 396 284 129 232 22 244 382
5607, 34 107 19 102 224 178 133 4 69 104 212 322 435 577 137 2 166 168 284 369
5608, 18 110 67 192 47 133 83 69 167 178 173 212 104 2 322 395 137 435 168 530
5610, 110 230 67 133 47 178 173 294 104 322 137 395 435 309 166 261 369 213 194 839
5611, 81 61 67 117 192 69 4 178 212 2 309 194 839 125 129 232 442 382 5 506
5613, 25 81 117 224 133 69 173 294 322 395 166 261 369 194 213 105 839 125 396 284
5618, 139 102 81 230 67 117 224 133 83 4 173 294 212 1 577 104 2 395 137 168
5619, 80 47 133 322 137 168 166 261 369 105 284 129 232 22 244 404 382 529 5 185
5621, 41 102 61 133 224 83 167 4 577 104 322 168 137 309 261 369 114 105 839 129
5627, 42 41 80 102 81 61 67 47 83 4 294 1 2 322 137 435 168 530 261 309
5628, 110 117 192 133 167 4 178 1 435 309 322 168 166 137 261 369 105 396 73 284
5631, 139 80 67 117 133 83 167 178 294 2 322 395 137 168 530 166 369 114 213 839
5632, 230 224 192 83 173 212 104 2 322 168 530 261 309 369 114 213 105 839 396 73
5643, 117 133 47 224 83 167 178 173 212 294 1 577 395 435 322 168 137 261 369 194
5646, 81 61 230 117 83 577 322 168 530 166 114 213 105 839 73 284 232 22 244 382
5657, 294 137 530 104 38 272 604 22 73 459 232 382 404 506 529 97 528 86 244 636
5665, 41 80 230 47 133 212 83 294 167 173 104 2 322 395 168 369 166 261 114 105
5669, 224 69 294 577 2 530 168 194 105 73 125 396 404 382 272 529 129 232 22 807
5673, 2 81 604 61 230 178 435 577 212 166 194 261 173 1 76 802 530 272 309 171
5678, 192 133 224 83 167 178 212 1 577 2 530 168 137 395 166 213 194 105 73 396
5683, 19 102 61 110 47 67 224 192 178 4 83 69 104 212 435 530 137 1 213 395
5694, 41 61 67 224 83 69 167 173 212 577 2 322 395 168 166 309 369 194 114 213
5697, 25 47 167 294 577 435 173 194 395 213 137 322 530 104 807 38 369 272 284 839
5702, 4 173 395 261 309 114 839 232 382 529 185 506 38 97 397 162 763 124 696 65
5703, 80 110 67 69 212 294 1 577 104 137 395 166 194 105 125 129 396 232 272 22
5706, 110 230 67 117 224 173 294 577 104 2 322 137 435 168 530 309 194 114 213 105
5709, 117 69 178 577 322 168 261 194 114 213 839 396 129 232 404 382 529 5 185 53
5712, 34 18 80 110 192 230 83 133 117 167 577 435 1 173 309 137 114 322 530 807
5713, 47 294 577 166 125 396 442 382 529 5 506 97 397 763 86 124 459 696 76 225
5718, 224 173 294 212 577 2 322 530 166 261 114 105 839 272 442 244 404 529 506 53
5720, 42 41 80 61 110 67 117 224 192 133 83 4 167 178 294 212 1 577 104 395
5723, 34 80 61 117 192 133 83 69 4 178 173 212 1 577 2 322 395 435 168 166
5726, 80 4 178 173 577 104 137 73 272 284 232 244 5 807 397 162 86 124 696 419
5735, 61 67 47 192 69 294 212 2 168 194 284 396 404 272 506 22 97 38 124 763
5736, 80 224 192 83 167 577 104 2 395 137 168 369 194 213 105 396 129 232 442 22
5737, 80 230 167 173 212 577 261 369 213 396 129 244 404 382 185 807 437 86 124 225
5741, 4 178 104 435 530 839 396 404 382 529 506 38 53 437 402 397 124 696 604 48
5744, 42 102 230 69 577 2 166 369 194 396 73 442 244 38 97 402 397 162 763 86
5756, 61 102 80 110 230 224 192 1 133 212 435 104 577 2 395 194 166 261 105 125
5765, 102 224 69 167 178 212 577 104 395 137 435 166 309 194 114 839 125 272 284 232
5767, 42 19 47 83 1 577 104 322 137 168 530 166 261 369 194 213 105 839 396 73
5770, 25 102 80 110 230 192 69 47 133 212 83 530 322 369 166 261 114 73 213 284
5774, 102 67 117 192 4 212 1 577 322 395 137 166 261 213 105 125 396 73 272 442
5778, 25 107 41 67 117 192 69 4 167 173 212 1 577 104 2 322 395 137 435 168
5780, 81 224 167 1 577 2 395 435 530 369 194 125 73 284 382 5 506 38 53 437
5788, 67 117 133 83 167 1 137 168 166 369 213 105 272 129 442 22 404 5 185 506
5790, 83 178 47 294 309 125 261 213 114 530 104 168 396 272 284 129 459 232 382 5
