userid,foodid
4866, 25 1016 181 19 192 1458 473 739 452 1299 1694 376 442 353 1264 2626 938 2054 246 408
4868, 691 787 1080 198 369 1016 110 549 99 1618 628 668 2626 935 1217 357 494 403 1288 1300
4884, 25 42 468 847 17 668 810 704 513 888 170 445 394 1047 821 620 530 1095 494 180
4885, 535 61 1264 353 1967 201 417 518 2308 125 907 3 1080 242 334 364 919 394 27 1305
4886, 497 242 241 665 1458 240 3247 1042 90 94 969 14 1694 520 3210 60 1264 1288 76 1080
4889, 90 2233 338 14 2521 27 124 556 41 12 1105 2195 1051 1261 2215 1221 665 1924 1586 448
4895, 34 2613 1599 646 1300 777 102 249 1924 1044 1343 393 28 1719 346 1028 1853 919 273 1185
4897, 484 1427 689 323 2861 269 338 334 119 2331 1071 2549 2354 994 342 1274 1996 2085 778 2252
4898, 513 793 497 90 464 1335 443 109 42 76 2550 1046 14 2000 1071 2602 969 754 132 2384
4903, 1362 494 2145 1305 147 664 649 107 813 1250 330 27 1118 940 718 2864 3773 11 712 594
4904, 34 2005 1889 625 14 204 53 636 1130 380 718 2102 821 637 399 2197 124 189 1452 494
4907, 403 464 369 93 262 1935 450 549 465 307 522 1651 849 899 969 719 2584 784 2000 689
4908, 566 563 1134 209 475 731 958 1754 2085 1096 27 737 1967 247 287 468 2337 86 463 200
4914, 580 84 403 1042 7 291 782 637 449 242 755 171 1261 749 2159 779 2202 2292 994 496
4915, 139 291 762 958 630 253 440 640 408 425 556 815 404 84 3438 12 691 1315 826 29
4916, 597 518 624 382 891 443 1082 863 473 710 79 201 388 2467 269 872 357 2864 480 118
4919, 25 518 80 394 776 609 436 352 573 820 709 147 113 224 99 798 179 170 1343 388
9012, 568 34 282 42 538 721 567 618 510 41 2613 1210 522 731 407 1835 2515 7 315 302
4922, 613 755 122 646 423 618 2020 899 293 94 593 376 295 904 2730 721 982 19 845 1996
4923, 838 80 2626 216 81 331 514 921 446 772 52 567 1530 262 362 625 538 1524 7 530
4925, 17 107 1134 147 25 81 201 188 626 403 291 242 973 668 1645 858 1748 455 173 418
4927, 107 122 453 1351 689 14 134 213 628 930 630 556 308 19 1834 731 423 1608 1304 42
4931, 947 87 812 247 565 726 772 249 423 1754 476 99 497 867 293 8 2292 718 1351 815
4933, 81 42 496 1996 963 402 719 317 407 532 609 898 133 459 353 916 377 654 1889 451
3553, 772 537 720 1143 2602 1405 3552 181 348 1939 229 1185 535 826 921 1890 611 180 1655 1300
4938, 34 645 380 2000 1151 524 451 754 204 2730 90 397 42 482 891 1405 545 228 577 1411
4942, 440 453 668 155 565 708 549 338 646 594 1361 253 399 68 363 1907 793 719 223 918
4945, 1130 1071 1996 2177 1470 3 625 643 1369 591 217 2292 195 799 166 427 2826 739 1351 1168
4950, 644 346 453 971 724 1018 2102 1453 147 1044 534 1492 938 1306 2576 1127 620 2120 754 399
4921, 1427 1084 110 580 1834 566 620 708 513 317 646 102 891 356 327 640 731 61 427 1470
4953, 102 473 346 383 2602 25 394 1343 580 709 501 1238 12 152 645 1168 2188 2847 1458 169
4956, 139 677 440 1398 1822 453 1804 793 179 1228 212 62 915 195 1046 1559 761 323 1478 193
4960, 776 42 233 1853 849 468 2225 940 407 704 33 391 1113 448 1335 731 958 496 389 188
4964, 845 977 41 556 754 888 376 654 273 2005 2085 626 2704 259 93 1901 448 952 1628 644
4968, 107 248 192 918 691 504 273 1134 293 204 1305 943 123 84 947 1399 33 476 1523 1576
4969, 899 179 501 1585 1618 910 1134 720 383 704 765 846 1007 529 1205 1261 166 838 1228 88
4970, 41 27 947 845 1 44 452 826 353 1134 606 33 2 637 726 724 8 273 413 230
4972, 462 82 665 1945 1405 73 356 383 891 464 757 409 216 122 346 646 935 132 253 2056
4976, 107 25 799 3 324 535 765 584 2190 263 24 776 41 858 1008 762 1996 709 738 3186
4980, 283 302 513 326 1943 236 305 87 1264 277 822 919 380 403 324 439 838 394 350 419
4981, 403 394 476 919 1797 269 1694 3729 17 649 915 1361 667 8 889 709 179 652 2802 799
4989, 1113 821 228 501 947 475 452 1492 198 842 170 427 771 580 1199 1091 606 1051 1238 1754
4990, 107 216 236 327 2120 1399 82 308 1041 402 1205 757 384 802 111 357 888 80 240 2225
4995, 34 620 56 418 943 872 1315 625 599 1046 689 1804 247 1146 441 1569 563 388 597 204
4997, 1366 709 179 947 188 1071 1294 107 565 1369 155 1474 1948 256 25 1967 1234 3586 1780 496
4999, 42 755 709 339 630 47 565 503 621 646 353 2836 2864 2145 958 1080 1411 1585 518 1261
5004, 19 207 265 506 721 532 383 107 81 134 440 769 663 290 408 449 771 1018 2195 662
5014, 644 916 810 1492 1924 30 1300 2281 353 509 2550 413 193 1306 248 887 14 317 350 240
5015, 1748 380 217 418 219 1948 1032 624 465 1569 93 265 1874 530 45 609 90 56 341 915
5017, 107 248 1264 407 1305 1151 707 845 242 377 599 109 3019 217 691 402 1754 595 2000 1256
5018, 1907 2225 1212 1584 1155 229 188 838 3203 762 1618 590 1362 952 266 259 3438 1007 1748 389
5020, 41 2177 464 61 1362 501 779 2020 726 776 425 566 1333 117 209 691 994 173 289 228
5025, 940 452 308 27 449 943 364 408 1007 1697 2188 436 241 1599 287 1924 3586 1678 242 304
5033, 107 1740 209 813 439 185 134 1365 455 899 1127 162 80 207 1168 338 287 936 815 1084
5035, 219 815 201 2005 969 535 566 269 297 1205 60 38 407 221 1199 353 3617 399 25 1691
5043, 139 475 1274 910 720 563 1154 99 1007 765 664 2277 626 1217 134 2271 2177 971 1804 147
5049, 34 304 266 747 99 2195 1403 87 663 609 263 1153 1238 739 954 56 1559 754 2550 1212
5055, 25 1740 724 663 334 620 1044 170 1256 381 910 1697 445 134 689 198 731 1051 1113 778
5059, 132 777 455 935 1889 417 726 741 1624 799 2000 291 719 936 213 606 1143 14 1427 943
5064, 274 609 845 756 355 350 308 1084 1071 590 2053 591 1176 383 353 201 593 1343 613 348
5082, 689 473 584 276 904 1697 468 888 958 837 462 1705 763 1248 822 545 1113 1155 1205 291
5083, 139 41 166 565 772 352 1228 625 1719 413 317 1071 108 440 1584 427 1051 24 391 136
5084, 348 465 584 908 388 1315 90 403 1362 334 1797 357 82 1365 2767 501 626 1427 304 1415
5096, 858 1301 935 1299 813 591 741 938 597 534 260 1492 496 1304 163 307 1458 146 147 2814
5100, 42 80 452 1041 25 417 109 771 167 484 1458 940 253 81 787 291 2605 155 1608 1264
5102, 25 513 787 1000 1874 414 2102 2104 126 1047 867 52 985 630 436 123 147 1907 409 1300
8899, 107 25 1238 611 109 765 217 1635 81 689 198 80 3247 45 244 459 194 1082 146 324
5111, 403 317 953 2549 1678 195 1102 662 556 462 3 376 27 28 762 1176 793 266 30 609
5115, 139 41 1584 755 1205 12 99 179 1238 414 815 377 654 1071 845 107 730 97 1399 265
5118, 645 597 179 907 826 599 342 1221 1369 737 1113 822 198 1451 497 2602 2730 1261 531 2145
5119, 1288 394 1963 1669 84 1655 1261 1628 312 611 1837 769 2237 977 1991 918 289 3617 985 346
5121, 383 1095 68 195 338 580 882 576 513 248 1263 44 152 643 403 1889 597 1361 380 368
5123, 230 80 107 646 209 8 1478 626 1576 1804 1366 504 667 668 1028 274 2602 938 383 522
5131, 229 82 248 645 918 331 1524 510 1359 518 826 514 87 122 1366 440 638 731 615 181
5135, 2900 2005 357 1234 209 518 528 1935 1530 510 210 45 1335 541 726 2503 1561 2515 1299 1524
5142, 274 2225 731 27 392 418 1298 583 1837 737 646 1351 978 756 119 1924 3145 188 377 182
9050, 102 838 858 61 44 566 2102 69 8 1935 2 1669 289 339 985 645 1945 249 124 80
5153, 464 473 821 452 513 638 14 60 754 444 152 1678 709 1552 439 193 1144 1874 982 468
9051, 139 958 383 1628 1427 136 80 1576 107 858 545 899 624 721 2602 772 549 90 518 453
5156, 591 25 1362 107 1155 771 358 403 266 899 260 395 640 2271 1300 820 1587 769 549 835
5158, 353 42 110 1822 1365 918 904 126 576 646 907 1343 235 501 821 708 962 1228 233 355
5164, 304 1694 985 439 19 348 577 87 1458 132 690 1585 1080 1478 433 44 452 189 1889 921
5180, 445 439 2102 230 291 199 2202 1060 338 833 1408 1411 1018 413 453 731 994 908 144 451
5181, 644 269 147 2467 802 248 1 287 1935 501 847 90 223 107 741 362 2814 1335 455 2188
5182, 27 126 1234 122 919 1361 269 394 307 778 44 1169 259 726 96 1240 1105 277 260 1600
5185, 448 2521 700 514 1948 1250 1697 417 1248 1205 591 399 747 229 846 1991 1127 155 930 32
5186, 18 1474 223 262 99 484 259 193 597 1618 181 126 1105 52 624 1134 97 2176 828 712
5188, 425 1071 5 1238 772 1750 110 1586 1365 1948 441 198 2153 464 793 1335 348 1576 45 211
5191, 665 408 889 2864 534 919 452 947 2292 1526 1586 346 535 1715 1458 910 899 1238 273 1719
5193, 80 621 42 518 504 1274 17 1096 257 2020 490 2 2195 918 459 916 11 626 505 754
5198, 644 195 338 721 107 61 330 68 2120 123 613 505 201 260 259 1119 291 930 1474 1492
5199, 943 1474 201 977 709 2521 1624 1599 468 484 1136 1526 347 624 573 56 132 1333 821 1527
5204, 1628 1940 1080 1651 209 2521 638 487 2085 308 665 109 1991 93 341 1228 1728 1294 1780 291
5206, 242 737 721 455 882 247 611 80 624 180 484 3210 821 1155 1967 916 720 1399 537 408
5217, 216 841 838 240 262 954 326 249 347 236 1804 930 1569 283 302 451 308 81 708 522
9062, 216 904 81 1536 1044 80 331 2005 45 427 302 522 340 787 282 194 1628 2440 1501 368
5226, 539 315 510 2900 331 1524 1561 1294 63 1305 625 409 1585 2503 838 771 664 1263 615 982
9063, 787 849 1154 2613 80 1599 1576 1305 81 1071 597 27 2195 2120 630 90 7 2864 414 1427
5229, 2225 620 283 326 41 305 1080 346 263 65 1306 133 930 383 240 1740 56 291 513 47
5235, 938 219 90 1470 597 1618 327 324 1804 3 14 2836 720 667 765 11 297 1294 1080 111
5240, 107 443 793 1154 845 1119 497 395 709 556 690 565 1335 590 1006 221 155 195 1941 256
5244, 749 211 204 943 389 1585 2225 1890 1127 93 1294 99 2281 1082 837 663 1907 364 643 1102
5246, 107 61 2102 935 60 549 353 1238 506 867 1458 1978 1715 1645 468 1168 947 643 229 109
5251, 209 1566 417 347 377 302 1083 56 539 384 939 510 353 2900 518 441 1935 1612 282 1498
5252, 755 262 969 304 915 971 904 978 490 763 42 1754 518 1047 24 709 29 1445 545 611
5254, 2626 1754 826 846 338 720 341 346 3247 62 842 691 453 69 643 269 247 644 2177 2864
5258, 25 828 576 504 1146 2225 14 352 389 229 1361 256 230 41 580 324 748 155 81 1127
5261, 34 42 1719 19 90 721 60 147 799 821 501 1362 1008 1095 737 654 777 260 1306 539
5262, 131 721 323 107 42 1939 211 110 81 849 952 97 312 269 2549 71 355 293 535 217
5267, 34 3186 755 1018 42 1669 323 1016 826 462 463 1298 821 152 1300 1965 357 2244 2073 1492
5269, 821 123 973 778 915 207 769 777 32 1470 1238 1399 1891 24 1151 2626 1261 2576 1586 79
5270, 42 2102 52 451 61 837 757 175 418 1162 259 482 287 630 452 228 921 2 2225 392
5273, 41 17 646 663 453 837 1134 83 248 126 350 402 249 535 107 394 763 209 407 1618
5275, 107 403 1408 618 721 1228 889 435 663 452 1294 155 971 904 455 709 247 162 110 977
5277, 947 1352 755 1113 1 341 1569 937 290 3617 82 2836 211 646 1264 35 179 14 1263 107
5280, 414 749 646 30 1669 1299 708 1680 720 439 27 2636 891 1176 1403 117 1941 334 537 452
5281, 357 3586 624 1096 42 565 451 749 2102 2337 888 93 2197 71 522 620 611 260 1492 198
5282, 42 782 17 2195 845 889 1996 476 591 71 228 1 347 645 257 453 755 392 899 362
5283, 42 597 99 784 2120 230 368 580 837 232 436 102 380 125 2392 2331 41 839 1095 459
5284, 730 591 837 1907 1274 45 418 384 353 737 815 849 580 1228 241 531 513 691 2153 1250
5286, 139 645 242 1935 973 822 947 1155 3729 766 2233 643 564 119 394 951 918 899 867 1162
5288, 982 246 81 1797 1234 1624 611 1651 772 618 1576 242 665 389 1874 522 22 1365 269 29
5290, 233 1155 930 606 462 2005 935 2636 2129 27 663 1305 3586 338 1719 719 1144 1016 1143 348
9075, 82 19 867 1566 487 556 109 615 1553 930 358 353 625 81 1536 1366 33 3670 532 181
5300, 25 462 2208 613 1261 413 1748 287 307 330 915 71 2292 2085 1740 1362 644 1584 2102 3634
5302, 19 664 1333 769 147 211 1304 2626 1907 849 771 228 194 84 887 197 1889 730 350 662
5305, 216 769 625 28 82 56 935 2467 353 427 334 1651 283 350 772 1298 155 2560 3124 242
5307, 1907 455 1669 778 664 1705 1874 524 556 936 453 969 392 771 1756 532 511 504 842 413
5314, 392 2626 1335 1261 609 756 1398 826 645 376 465 2605 3247 1309 501 1890 418 207 1288 123
5315, 3438 339 1162 170 616 597 837 377 719 691 293 463 858 176 1071 1016 348 1470 2026 179
5316, 188 566 747 1176 1154 41 71 643 530 1780 445 198 1817 1978 307 337 654 155 664 1948
5318, 25 188 133 127 355 2613 1697 509 1907 535 1127 118 1044 977 80 985 1939 1740 2467 33
5320, 566 708 376 324 772 465 233 616 440 858 654 630 1559 1333 3586 2177 2281 2550 1306 193
5325, 19 510 293 567 1234 331 1530 30 346 520 568 921 1046 198 3200 562 1948 413 407 514
5328, 1470 80 87 531 127 19 418 90 253 497 845 858 394 1264 1304 2550 195 757 395 235
9080, 1306 908 392 376 439 1343 1080 1483 342 97 155 2377 1016 175 1042 188 847 918 940 611
5330, 19 102 1113 731 985 826 403 427 616 1071 168 330 1399 1274 181 1256 1185 2302 1645 1405
5335, 1234 709 1300 1948 731 576 327 1315 1474 1804 356 388 418 534 1212 1740 445 2626 439 509
5341, 139 1359 625 787 1041 394 645 441 918 56 389 1234 347 606 3200 82 1527 206 274 1576
5342, 451 1365 646 749 44 105 1478 484 435 262 1264 962 908 293 665 123 265 1168 1476 273
5344, 229 82 1948 1333 1943 355 152 210 771 30 803 720 440 514 441 1256 2281 342 1261 919
5347, 1584 584 195 563 1804 1113 513 621 1837 217 41 180 125 109 625 223 350 640 338 3027
9085, 423 1697 772 1584 452 1924 350 1365 287 144 12 475 1299 916 741 640 701 806 765 626
5363, 34 1650 1294 1474 14 188 487 970 192 930 654 211 549 613 1238 118 2102 583 940 404
5365, 34 1264 822 910 842 377 1705 1153 475 425 609 513 1991 90 2054 1051 1071 649 1263 717
9087, 80 973 771 630 899 509 910 269 93 272 228 628 29 173 403 274 1835 1033 1967 2177
5372, 80 1315 462 1205 87 464 691 395 766 1411 1651 717 821 1016 380 798 451 45 427 654
5374, 42 777 307 620 122 269 170 223 1228 535 384 161 1288 643 1144 2 513 179 563 60
5376, 28 427 549 473 947 916 464 8 1470 225 1599 436 1096 1051 2026 572 731 772 308 414
5380, 2167 2467 982 2085 2252 572 1051 381 413 1924 665 2188 2451 2137 826 1084 383 1113 241 945
5382, 537 1427 1628 2549 12 1294 1907 1735 637 2720 277 452 1518 439 376 1085 907 28 1082 1853
5386, 1834 952 849 1301 19 1965 427 1288 1300 425 2208 452 1890 414 1333 123 2176 3438 1071 475
5387, 1095 427 468 849 1155 347 209 68 382 357 83 1 755 643 846 907 1834 192 69 1082
5388, 754 389 17 68 80 599 132 534 102 482 133 787 505 606 266 1084 731 1274 532 86
5392, 1740 330 644 779 2271 337 771 1168 134 616 1264 1221 951 1185 548 32 1907 181 1305 2549
5396, 677 33 969 71 464 443 211 99 565 1470 537 847 2550 626 566 334 771 665 654 731
5397, 452 233 863 731 193 1628 1398 1967 906 1335 1361 388 363 756 2613 28 48 3586 1645 777
5400, 539 1584 534 81 60 82 737 1527 625 42 1561 520 216 510 1536 175 3670 867 12 1996
5401, 127 969 399 1427 256 900 947 2085 1300 136 109 1719 2120 464 204 48 747 963 444 1935
5405, 19 496 14 597 323 1096 487 1599 125 762 643 132 69 1587 417 353 102 228 80 704
5406, 403 225 1492 1559 1740 179 1298 1234 534 83 324 1046 353 2102 287 201 889 109 284 943
5407, 394 334 756 201 2472 132 107 44 1403 2836 1071 1369 584 410 352 307 41 963 27 970
5408, 304 19 331 2900 721 1299 265 3927 528 302 2515 210 3670 867 181 1530 32 969 1561 1305
5416, 2005 455 376 1599 958 700 2636 2521 994 1016 943 136 200 724 4365 3 1102 3634 2313 1756
5419, 290 1080 403 889 1335 943 724 14 209 152 3027 2636 1134 782 947 2009 765 638 1060 2388
5428, 179 847 888 25 107 355 1130 709 689 2208 3617 317 556 618 362 1664 919 125 2292 3
5429, 771 32 1274 362 754 232 242 1559 389 2292 240 1715 611 1834 211 449 845 787 1250 323
5432, 25 1304 620 19 2730 618 482 107 689 2167 2303 42 223 595 731 225 1874 48 441 33
5434, 826 616 418 1719 1185 791 497 1221 180 396 413 487 68 33 389 14 563 126 398 1008
5436, 216 41 136 355 867 1651 229 1130 381 97 510 1530 696 260 821 888 1536 822 443 1761
5438, 2233 41 696 102 17 276 776 230 1202 25 166 815 2549 1084 904 127 87 765 618 1680
5445, 42 1008 1105 179 1018 1155 952 34 1587 2308 767 455 323 2549 1834 2252 936 105 1635 87
5451, 42 110 90 211 445 1288 327 518 132 233 782 389 645 821 807 1168 198 76 708 3019
5452, 1105 304 908 1176 1217 107 1917 2137 67 3586 1084 977 888 784 1559 2208 394 1199 465 1661
5454, 1890 665 346 90 107 1382 709 522 899 643 1651 60 907 934 59 293 1935 3247 2225 718
5455, 34 858 273 1365 1458 114 71 2102 1584 520 730 380 1071 42 689 963 192 971 334 259
5457, 940 19 1837 197 304 2521 155 448 67 762 1940 117 812 1655 381 846 406 1694 2354 509
5461, 936 307 34 1924 563 28 837 1935 19 276 60 1948 755 1694 826 443 1085 2271 1248 236
5463, 584 721 1264 330 707 295 1051 958 828 595 2281 76 2000 3247 513 273 2864 749 793 654
9104, 277 591 110 326 93 127 236 304 1264 266 1943 330 445 41 173 256 331 109 311 122
5476, 25 606 475 969 1608 1134 307 484 1162 772 1105 168 147 241 1228 1153 451 1890 724 193
5483, 19 304 566 1298 958 597 1669 1705 591 59 777 389 4 531 337 1288 29 936 1333 2145
5490, 19 726 1834 107 821 777 1205 1238 269 105 425 53 597 368 27 755 1153 256 82 2195
5492, 295 1082 532 838 82 567 81 522 921 330 389 1369 867 8 1628 440 721 302 771 282
5497, 262 2026 1205 787 640 689 690 1362 518 576 777 2208 109 260 324 1403 199 951 2277 1761
5498, 427 19 563 1398 644 496 1082 368 845 308 741 1889 123 748 1130 289 24 88 1084 1153
5499, 193 119 407 668 418 2225 1082 174 1694 758 257 859 2337 30 677 131 261 1369 241 2636
5500, 1315 846 19 915 409 943 748 940 17 462 566 225 1028 308 1939 1249 505 958 30 247
5502, 1044 346 812 436 376 242 3210 204 219 260 1719 341 524 102 1584 3184 618 1470 977 3027
5510, 19 539 1536 522 1524 613 1804 615 1474 992 2005 14 2900 3617 311 441 1304 136 867 304
5511, 1530 838 331 210 136 867 1361 565 1561 30 111 741 3927 510 144 541 352 1678 1935 1835
5513, 943 769 1399 392 1834 2292 440 556 940 1967 1748 355 644 522 621 985 718 242 1559 863
5517, 1134 48 17 1924 1740 409 1429 324 453 524 1445 665 763 352 754 3586 2227 954 1298 410
5524, 583 568 259 210 812 216 1561 2509 274 3670 1835 536 538 3461 229 346 195 803 935 347
5525, 295 1470 1294 1559 1628 2550 60 638 256 1352 1361 1991 195 353 350 113 891 859 1113 221
5527, 584 407 377 1559 613 352 389 1761 206 719 2864 576 2225 1248 1599 1719 112 341 433 448
5528, 2626 107 513 468 443 907 1853 826 61 1095 8 501 1205 1044 276 2005 33 126 27 1264
5529, 726 2613 1333 1016 1304 1299 907 947 918 464 994 1740 248 8 1697 364 1366 355 2602 81
5534, 907 1234 2836 787 1084 1924 353 1263 826 1996 591 1874 994 501 19 455 1771 1576 557 28
5542, 1082 179 132 2000 134 253 943 1804 1212 969 708 1458 1470 287 384 52 2026 14 751 1113
5544, 755 147 383 625 2000 772 109 204 918 198 1474 1134 599 754 307 43 111 228 24 858
5548, 2613 709 27 338 726 2602 490 837 364 1474 473 1306 2208 624 2000 891 597 342 337 1333
5550, 1305 132 937 2636 921 60 1096 2331 427 2271 1403 1591 509 2195 1924 707 930 248 380 677
5554, 509 640 324 8 2195 2020 1113 60 537 2053 2905 1306 841 626 207 1264 273 1405 737 620
5567, 771 501 1935 211 1697 654 2613 1261 1586 737 19 376 1264 755 597 248 108 84 193 782
5571, 762 1694 1834 194 376 443 262 1155 1044 468 1179 8 80 308 449 1935 14 1669 1301 1907
5576, 216 969 1527 315 452 136 709 1948 1300 514 2613 1561 3670 511 1579 584 1935 1051 3059 822
5593, 2730 1470 28 584 413 440 1907 262 317 556 936 30 2033 1127 170 899 886 2490 504 2145
5597, 229 302 34 567 1719 1536 282 248 982 798 82 568 522 1561 30 541 3670 14 620 2521
5598, 25 179 549 330 440 1553 266 126 1206 8 267 513 2502 247 646 889 326 292 1411 1130
9125, 302 541 42 2509 513 282 1527 1524 2005 136 668 838 514 355 132 1299 63 1051 462 3081
5601, 654 42 731 2005 87 484 315 287 2515 216 580 2503 210 718 409 323 568 1306 2900 63
5607, 34 1628 580 2145 497 755 102 324 11 1405 427 591 637 1584 198 188 2085 563 756 2602
5608, 18 383 1427 262 211 2836 812 858 290 985 784 194 1628 346 3617 1618 977 181 484 1119
5610, 518 253 376 443 597 1691 43 580 969 195 403 94 1294 418 382 638 712 584 249 1553
5611, 443 973 777 1169 1967 1274 1294 27 710 625 3027 347 339 1559 963 440 225 1651 403 1940
5613, 56 240 566 198 556 364 1046 175 109 870 307 228 451 584 339 872 599 324 1742 973
5618, 139 609 1452 350 1734 882 453 476 1205 2613 2626 52 954 437 815 1210 102 17 134 748
5619, 539 1948 80 510 1566 2550 708 331 2900 179 567 2491 68 935 282 188 3670 1134 534 798
5621, 27 882 353 2233 867 1585 61 626 763 403 669 1399 105 943 713 1309 146 518 793 219
5627, 80 42 223 1740 473 304 262 904 845 501 620 1728 2195 662 802 663 849 1834 11 1584
5628, 691 709 534 1369 970 348 765 907 32 1399 105 741 167 726 38 324 166 1220 1305 2054
